,profile_name, subscriber , view , video ,country,category,since, last_subscriber_30 , last_view_30 , min_month_earnings , max_month_earnings , 2016_views , 2017_views , 2018_views , 2019_views , 2020_views , 2021_views , 2022_views , 2023_views , 2024_views , 2016_subscribers , 2017_subscribers , 2018_subscribers , 2019_subscribers , 2020_subscribers , 2021_subscribers , 2022_subscribers , 2023_subscribers , 2024_subscribers 
1555,Mgnony," 98,200.00 ", -   , -   ,Saudi Arabia (SA),Gaming,2012, (100.00), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 99,400.00 "," 1,200.00 "
1556,Leh  Meta5/لي متى," 98,100.00 "," 26,842,310.00 ", 319.00 ,Saudi Arabia (SA),People & Blogs,2016," 1,500.00 "," 109,701.00 ", 41.00 , 246.00 , -   ," 1,726,500.00 "," 2,440,129.00 "," 3,065,486.00 "," 4,127,410.00 "," 15,482,785.00 ", -   , -   , -   , -   ," 3,378.00 "," 11,345.00 "," 16,277.00 "," 27,800.00 "," 39,300.00 ", -   , -   , -   
1557,عيسى | Generalksa," 98,000.00 "," 272,567.00 ", 7.00 ,Saudi Arabia (SA),People & Blogs,2011, -   , 77.00 , -   , -   , -   ," 2,395,927.00 "," 305,301.00 "," 2,382,759.00 "," 65,680.00 "," 384,149.00 "," 266,860.00 "," 3,293.00 "," 2,414.00 ", -   ," 91,484.00 "," 9,914.00 ", 398.00 ," 1,000.00 ", -   , 500.00 , 900.00 , 600.00 
1558,Mbk," 97,500.00 "," 1,874.00 ", 1.00 ,Saudi Arabia (SA),Gaming,2013, -   , 193.00 , -   , -   ," 3,640,684.00 "," 3,361,256.00 "," 3,850,616.00 "," 4,242,193.00 "," 1,782,068.00 "," 16,876,817.00 ", -   , -   ," 1,874.00 "," 35,585.00 "," 33,558.00 "," 15,891.00 "," 12,866.00 "," 2,100.00 ", 200.00 ," 1,200.00 ", 700.00 , 400.00 
1559,توك شوو Talk Show," 97,500.00 "," 7,653,378.00 ", 81.00 ,Saudi Arabia (SA),Entertainment,2015, 100.00 ," 5,996.00 ", 2.00 , 13.00 , -   , -   ," 3,699,149.00 "," 1,305,087.00 "," 1,275,931.00 "," 700,025.00 "," 70,658.00 "," 371,407.00 "," 231,121.00 ", -   , -   ," 48,126.00 "," 17,374.00 "," 12,200.00 "," 7,600.00 "," 4,800.00 "," 5,800.00 "," 1,600.00 "
1560,منوعات   Monawa3at," 97,452.00 "," 21,197,863.00 ", 198.00 ,Saudi Arabia (SA),Entertainment,2015," 65,406.00 "," 46,028,310.00 "," 17,300.00 "," 104,000.00 "," 21,197,863.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 97,452.00 ", -   , -   , -   , -   , -   , -   , -   , -   
1561,I Love Islam   أحب الإسلام," 96,900.00 "," 1,480,291.00 ", 101.00 ,Saudi Arabia (SA),Nonprofits & Activism,2011, -   ," 5,460.00 ", 2.00 , 12.00 ," 3,927,829.00 "," 2,082,364.00 "," 2,990,565.00 "," 132,060.00 "," 1,532,211.00 "," 454,280.00 "," 146,722.00 "," 103,239.00 "," 65,133.00 "," 46,197.00 "," 15,992.00 "," 62,189.00 ", -   , -   , -   ," 95,300.00 "," 1,500.00 ", 100.00 
1562,ريناد دحباش," 96,300.00 "," 37,334,082.00 ", 55.00 ,Saudi Arabia (SA),Education,2016, (100.00), 419.00 , -   , -   , -   ," 15,487,967.00 "," 18,175,405.00 "," 2,544,636.00 "," 321,228.00 "," 656,249.00 "," 136,728.00 "," 7,097.00 "," 4,772.00 ", -   ," 42,934.00 "," 50,157.00 "," 4,509.00 ", 400.00 , 600.00 , 900.00 , 700.00 , 700.00 
1563,ميديا مميزة," 95,984.00 "," 15,917,027.00 ", 11.00 ,Saudi Arabia (SA),Entertainment,2015," 1,935.00 "," 580,785.00 ", 217.00 ," 1,310.00 "," 15,568,556.00 "," 348,471.00 ", -   , -   , -   , -   , -   , -   , -   ," 94,823.00 "," 1,161.00 ", -   , -   , -   , -   , -   , -   , -   
1564,Football Live," 95,800.00 ", 470.00 , 4.00 ,Saudi Arabia (SA),Sports,2018, -   , 762.00 , -   , 1.00 , -   , -   ," 986,087.00 "," 985,766.00 ", 149.00 , -   , -   , -   , -   , -   , -   ," 72,293.00 "," 23,907.00 ", 400.00 , -   , -   , -   , -   
1565,يلا شوت بث مباشر   بث مباشر يلا شوت," 95,687.00 ", -   , -   ,Saudi Arabia (SA),People & Blogs,2015," 3,360.00 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 33,573.00 "," 62,114.00 ", -   , -   , -   , -   , -   , -   
1566,حسام جيمر | Hussam Gamer ," 95,600.00 "," 3,643,485.00 ", 847.00 ,Saudi Arabia (SA),Entertainment,2009, -   ," 9,911.00 ", 3.00 , 22.00 , -   ," 605,782.00 "," 2,130,307.00 "," 2,378,970.00 "," 6,345,743.00 "," 4,550,901.00 "," 12,658,085.00 "," 153,627.00 "," 136,240.00 ", -   ," 6,574.00 "," 12,453.00 "," 27,573.00 "," 26,900.00 "," 21,500.00 "," 1,800.00 ", 800.00 , 400.00 
1567,Mohammed Entertainment ," 95,500.00 "," 34,914,085.00 ", 79.00 ,Saudi Arabia (SA),Entertainment,2023, (100.00)," 2,437.00 ", -   , 5.00 , -   , -   , -   , -   , -   , -   , -   , -   ," 34,914,085.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 95,500.00 "
1568,The Slinger," 95,300.00 "," 7,961,114.00 ", 511.00 ,Saudi Arabia (SA),Gaming,2014, -   ," 3,039.00 ", 1.00 , 6.00 , -   ," 5,758,684.00 "," 581,446.00 "," 438,817.00 "," 579,650.00 "," 256,587.00 "," 196,977.00 "," 84,648.00 "," 64,305.00 ", -   ," 65,954.00 "," 3,588.00 "," 4,358.00 "," 8,500.00 "," 9,000.00 "," 2,700.00 ", 500.00 , 700.00 
1569,ما خلف الأفق," 95,154.00 "," 13,860,947.00 ", 314.00 ,Saudi Arabia (SA),People & Blogs,2014," 3,300.00 "," 505,050.00 ", 189.00 ," 1,140.00 ", -   ," 6,294,680.00 "," 7,566,267.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 95,154.00 ", -   , -   , -   , -   , -   , -   
1570,Shahad Channel," 95,000.00 "," 15,533,678.00 ", 25.00 ,Saudi Arabia (SA),Music,2018, (100.00)," 3,776.00 ", 1.00 , 8.00 , -   , -   ," 10,692,531.00 "," 2,346,415.00 "," 1,086,686.00 "," 1,015,278.00 "," 250,923.00 "," 80,477.00 "," 61,368.00 ", -   , -   ," 85,184.00 "," 9,416.00 "," 2,300.00 ", 400.00 , 800.00 , 800.00 , 700.00 
1571,Naysan Lived," 94,700.00 "," 1,265,435.00 ", 20.00 ,Saudi Arabia (SA),general,2011, (100.00), 139.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 77,925,554.00 "," 76,660,119.00 ", -   , -   , -   , -   , -   , -   , -   ," 94,300.00 ", 400.00 
1572,Xdiy," 94,900.00 "," 31,986,133.00 ", 426.00 ,Saudi Arabia (SA),People & Blogs,2016," 5,700.00 "," 1,755,189.00 ", 658.00 ," 3,950.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 31,986,133.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 94,900.00 "
1573,Makooky: Kids Songs/مكوكي: أغاني أطفال," 94,200.00 "," 30,883,801.00 ", 209.00 ,Saudi Arabia (SA),People & Blogs,2015, 200.00 ," 59,662.00 ", 22.00 , 134.00 , -   ," 3,718,837.00 "," 18,430,071.00 "," 1,628,628.00 "," 1,924,275.00 "," 1,821,369.00 "," 1,207,161.00 "," 1,143,349.00 "," 1,010,111.00 ", -   ," 12,464.00 "," 65,411.00 "," 3,925.00 "," 2,800.00 "," 3,300.00 "," 1,500.00 "," 1,800.00 "," 3,000.00 "
1574,قناة لين وكريم ," 93,900.00 "," 28,831,009.00 ", 52.00 ,Saudi Arabia (SA),Film & Animation,2014, -   ," 4,068.00 ", 1.00 , 9.00 ," 4,952,946.00 "," 8,373,486.00 "," 11,448,774.00 "," 5,078,187.00 "," 7,378,763.00 "," 6,662,822.00 "," 1,778,069.00 "," 389,655.00 "," 6,296,009.00 "," 9,043.00 "," 17,263.00 "," 23,429.00 "," 14,065.00 "," 15,100.00 "," 11,600.00 "," 3,900.00 ", 100.00 , 600.00 
1575,عرب بتكوين," 93,800.00 "," 525,288.00 ", 156.00 ,Saudi Arabia (SA),Autos & Vehicles,2012, -   , 284.00 , -   , -   , -   ," 13,139,594.00 "," 13,117,589.00 "," 14,648,766.00 "," 277,465.00 "," 14,544,549.00 "," 112,345.00 "," 2,150.00 "," 7,106.00 ", -   , -   ," 83,916.00 ", 784.00 , 200.00 ," 9,600.00 ", 900.00 , 900.00 , 700.00 
1576,Masrtube   مصرتيوب ," 93,600.00 "," 20,599,519.00 ", 469.00 ,Saudi Arabia (SA),Education,2014, 200.00 ," 60,653.00 ", 22.00 , 136.00 , -   ," 1,026,092.00 "," 789,298.00 "," 7,243,864.00 "," 4,777,491.00 "," 2,790,957.00 "," 2,128,188.00 "," 1,170,342.00 "," 673,287.00 ", -   ," 2,113.00 "," 5,998.00 "," 31,889.00 "," 21,900.00 "," 20,000.00 "," 7,100.00 "," 2,700.00 "," 1,900.00 "
1577,أهداف اليوم," 93,125.00 "," 4,689,189.00 ", 65.00 ,Saudi Arabia (SA),Sports,2016," 91,074.00 "," 2,907,102.00 "," 1,090.00 "," 6,540.00 "," 4,689,189.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 93,125.00 ", -   , -   , -   , -   , -   , -   , -   , -   
1578,Dz Dz," 93,000.00 "," 178,083.00 ", 3.00 ,Saudi Arabia (SA),Gaming,2016, (142.00), 75.00 , -   , -   , -   , -   , -   ," 546,564.00 "," 499,549.00 "," 131,068.00 ", -   , -   , -   , -   , -   , -   ," 87,700.00 "," 3,900.00 "," 1,400.00 ", -   , -   , -   
1579,Tqjqt," 92,900.00 "," 52,983,664.00 "," 1,814.00 ",Saudi Arabia (SA),People & Blogs,2014, -   ," 31,645.00 ", 11.00 , 71.00 , -   ," 38,205,826.00 "," 4,539,827.00 "," 2,177,017.00 "," 3,975,261.00 "," 16,718,502.00 "," 6,405,685.00 "," 11,295,736.00 "," 207,804.00 ", -   ," 36,306.00 "," 4,914.00 "," 2,280.00 "," 3,500.00 "," 29,600.00 "," 13,000.00 "," 2,700.00 ", 600.00 
1580,Zero 13," 92,800.00 "," 6,479,837.00 ", 12.00 ,Saudi Arabia (SA),Film & Animation,2015, -   , 607.00 , -   , 1.00 , -   ," 3,794,144.00 "," 1,020,777.00 "," 841,317.00 "," 465,098.00 "," 224,403.00 "," 85,466.00 "," 27,282.00 "," 21,350.00 ", -   ," 89,442.00 "," 5,362.00 "," 2,196.00 ", 400.00 , 700.00 ," 1,100.00 "," 1,000.00 "," 1,000.00 "
1581,سجود Fm," 92,600.00 "," 26,504,080.00 ", 328.00 ,Saudi Arabia (SA),People & Blogs,2021, 800.00 ," 284,160.00 ", 106.00 , 639.00 , -   , -   , -   , -   , -   , -   , -   ," 22,769,452.00 "," 3,734,628.00 ", -   , -   , -   , -   , -   , -   , -   ," 83,000.00 "," 9,600.00 "
1582,سلوط S Looo6 L," 92,300.00 "," 5,933,966.00 ", 279.00 ,Saudi Arabia (SA),Gaming,2014, -   , 339.00 , -   , -   , -   , -   , -   ," 5,359,424.00 "," 291,059.00 "," 242,429.00 "," 26,856.00 "," 9,067.00 "," 5,131.00 ", -   , -   , -   ," 85,600.00 "," 3,000.00 "," 6,000.00 ", 900.00 , 800.00 , 600.00 
1583,الحياة   & The Life  ," 92,236.00 "," 48,002,331.00 ", 100.00 ,Saudi Arabia (SA),Education,2015," 11,250.00 "," 4,067,490.00 "," 1,530.00 "," 9,150.00 "," 48,002,331.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 92,236.00 ", -   , -   , -   , -   , -   , -   , -   , -   
1584,Cricket Troller," 92,204.00 "," 22,793,383.00 ", 36.00 ,Saudi Arabia (SA),Sports,2014," 12,600.00 "," 2,075,520.00 ", 778.00 ," 4,670.00 ", -   , -   ," 22,793,383.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 92,204.00 ", -   , -   , -   , -   , -   , -   
1585,فواز السعيد | Fawaz Alsaeed," 92,200.00 "," 27,165,462.00 ", 35.00 ,Saudi Arabia (SA),People & Blogs,2014, -   ," 74,774.00 ", 28.00 , 168.00 , -   ," 13,777,390.00 "," 4,352,994.00 "," 1,105,784.00 "," 630,486.00 "," 2,951,381.00 "," 992,868.00 "," 1,369,418.00 "," 1,985,141.00 ", -   ," 63,833.00 "," 9,891.00 "," 3,276.00 ", 600.00 ," 4,300.00 "," 1,800.00 "," 1,700.00 "," 6,800.00 "
1586,Mays Chanel," 92,200.00 "," 15,629,210.00 ", 535.00 ,Saudi Arabia (SA),People & Blogs,2014, -   ," 7,162.00 ", 2.00 , 16.00 , -   , -   , -   , -   , -   , -   , -   ," 15,515,246.00 "," 113,964.00 ", -   , -   , -   , -   , -   , -   , -   ," 92,400.00 ", 200.00 
1587,مصارعه 701," 92,200.00 "," 18,446,527.00 ", 9.00 ,Saudi Arabia (SA),general,2016, -   ," 2,684.00 ", 1.00 , 6.00 , -   , -   , -   , -   , -   , -   , -   ," 18,385,138.00 "," 61,389.00 ", -   , -   , -   , -   , -   , -   , -   ," 92,400.00 ", 200.00 
1588,مقاطع بطوط," 92,124.00 "," 59,461,752.00 ", 806.00 ,Saudi Arabia (SA),People & Blogs,2011," 11,880.00 "," 9,986,910.00 "," 3,750.00 "," 22,500.00 ", -   ," 59,461,752.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 92,124.00 ", -   , -   , -   , -   , -   , -   , -   
1589,Truck World 1," 92,200.00 "," 32,942,570.00 ", 274.00 ,Saudi Arabia (SA),Science & Technology,2018," 1,000.00 "," 399,569.00 ", 149.00 , 899.00 , -   , -   , -   , -   , -   , -   , -   , -   ," 32,942,570.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 92,200.00 "
1590,Arar Auto Zone As," 91,600.00 "," 63,059,314.00 ", 694.00 ,Saudi Arabia (SA),Autos & Vehicles,2022," 3,100.00 "," 3,201,905.00 "," 1,200.00 "," 7,200.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 63,059,314.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 91,600.00 "
1591,Arab Miners Store | عرب ماينرز," 91,500.00 "," 8,016.00 ", 6.00 ,Saudi Arabia (SA),Gaming,2013, (100.00), 183.00 , -   , -   , -   , -   , -   ," 3,145,464.00 "," 63,532.00 "," 68,265.00 "," 9,634.00 "," 3,284,234.00 "," 5,355.00 ", -   , -   , -   ," 90,900.00 "," 2,100.00 "," 1,400.00 "," 1,200.00 "," 1,000.00 ", 700.00 
1592,Noov L," 90,700.00 "," 1,466,801.00 ", 50.00 ,Saudi Arabia (SA),People & Blogs,2017," 3,500.00 "," 1,403,560.00 ", 526.00 ," 3,160.00 ", -   ," 1,526,071.00 "," 953,448.00 "," 572,623.00 ", -   , -   ," 11,683.00 "," 1,318.00 "," 1,453,800.00 ", -   ," 92,222.00 "," 92,222.00 ", -   , -   , -   ," 88,900.00 ", 800.00 ," 2,600.00 "
1593,نجوم ومشاهير," 90,600.00 "," 1,404,409.00 ", 148.00 ,Saudi Arabia (SA),People & Blogs,2017, -   ," 17,866.00 ", 6.00 , 40.00 , -   ," 6,486,862.00 "," 12,412,738.00 "," 18,848,325.00 "," 51,275.00 ", -   , -   ," 1,201,105.00 "," 203,304.00 ", -   ," 31,438.00 "," 56,949.00 ", 687.00 ," 1,800.00 "," 1,000.00 ", 300.00 ," 2,200.00 ", 200.00 
1594,قاهر السحرة," 90,600.00 "," 13,983,266.00 ", 124.00 ,Saudi Arabia (SA),People & Blogs,2016, 200.00 ," 34,354.00 ", 12.00 , 77.00 , -   , -   , -   ," 7,022,205.00 "," 676,579.00 "," 1,289,600.00 "," 4,917,618.00 "," 1,109,006.00 "," 321,416.00 ", -   , -   ," 56,968.00 ", 532.00 ," 2,100.00 "," 5,600.00 "," 20,900.00 "," 3,200.00 "," 1,300.00 "
1595,On Art," 90,500.00 "," 28,328,631.00 ", 70.00 ,Saudi Arabia (SA),People & Blogs,2008, -   ," 1,004.00 ", -   , 2.00 ," 2,336,378.00 "," 3,200,995.00 "," 1,154,400.00 "," 13,997,841.00 "," 1,797,471.00 "," 5,679,130.00 "," 113,761.00 "," 22,671.00 "," 25,984.00 "," 8,291.00 "," 12,147.00 "," 5,328.00 "," 42,134.00 "," 6,900.00 "," 17,100.00 ", 400.00 , 900.00 , 100.00 
1596,منوعات على مزاجك," 90,400.00 "," 23,917,480.00 ", 221.00 ,Saudi Arabia (SA),Sports,2016, -   ," 49,061.00 ", -   , 18.00 , -   , -   , -   , -   , -   , -   , -   ," 23,933,994.00 "," 16,514.00 ", -   , -   , -   , -   , -   , -   , -   ," 90,700.00 ", 300.00 
1597,Hunger Station," 90,300.00 "," 106,475,102.00 ", 150.00 ,Saudi Arabia (SA),Entertainment,2012, 100.00 ," 3,038,832.00 "," 1,140.00 "," 6,840.00 ", -   , -   ," 11,179,561.00 "," 6,724,073.00 "," 2,006,821.00 "," 4,540,196.00 "," 14,224,747.00 "," 21,471,737.00 "," 46,327,967.00 ", -   , -   ," 40,340.00 "," 25,460.00 "," 3,200.00 "," 4,200.00 "," 3,300.00 "," 11,600.00 "," 2,200.00 "
1598,عهود   Ohoud," 90,000.00 "," 9,013.00 ", -   ,Saudi Arabia (SA),Music,2016, 375.00 , 90.00 , -   , -   , -   ," 1,203,400.00 "," 2,738,398.00 "," 7,605,370.00 "," 2,854,753.00 "," 6,204,252.00 "," 3,131,094.00 "," 23,728,254.00 ", -   , -   ," 4,534.00 "," 9,372.00 "," 34,294.00 "," 8,500.00 "," 9,100.00 "," 7,700.00 "," 16,500.00 ", -   
1599,All Babies Arabic   كل قنوات الأطفال   اغاني اطفال," 90,000.00 "," 18,943,794.00 ", 736.00 ,Saudi Arabia (SA),Entertainment,2019, 600.00 ," 281,324.00 ", 105.00 , 632.00 , -   , -   , -   ," 1,224,047.00 "," 6,926,304.00 "," 5,002,802.00 "," 154,782.00 "," 2,195,161.00 "," 3,440,698.00 ", -   , -   , -   ," 10,800.00 "," 29,900.00 "," 33,100.00 ", 100.00 ," 5,600.00 "," 10,500.00 "
1600,ممدوح العقيلي," 89,900.00 "," 65,424,320.00 ", 695.00 ,Saudi Arabia (SA),Music,2009, 100.00 ," 223,563.00 ", 83.00 , 503.00 , -   ," 30,849,863.00 "," 8,757,093.00 "," 7,411,610.00 "," 1,996,123.00 "," 6,560,260.00 "," 3,355,233.00 "," 3,342,820.00 "," 3,151,318.00 ", -   ," 44,129.00 "," 10,701.00 "," 14,070.00 "," 2,100.00 "," 11,200.00 "," 3,000.00 "," 2,500.00 "," 2,200.00 "
1601,ترند السعودية," 89,600.00 "," 25,500,178.00 ", 320.00 ,Saudi Arabia (SA),Film & Animation,2017, 100.00 ," 38,939.00 ", 14.00 , 87.00 , -   , -   ," 5,305,876.00 "," 9,673,736.00 "," 3,849,871.00 "," 3,434,055.00 "," 2,451,954.00 "," 564,942.00 "," 219,744.00 ", -   , -   ," 22,446.00 "," 37,354.00 "," 14,100.00 "," 8,600.00 "," 6,200.00 ", 600.00 , 300.00 
1602,Trần Hữu Tuấn Official," 89,900.00 "," 31,191,575.00 ", 222.00 ,Saudi Arabia (SA),Music,2019," 1,400.00 "," 308,957.00 ", 115.00 , 695.00 , -   , -   , -   , -   , -   ," 16,550,624.00 "," 4,836,454.00 "," 4,476,509.00 "," 5,327,988.00 ", -   , -   , -   , -   , -   , -   ," 64,100.00 "," 9,700.00 "," 16,100.00 "
1603,Bandar Bin Khalid," 89,500.00 "," 23,494,915.00 ", 49.00 ,Saudi Arabia (SA),Education,2008, -   ," 8,677.00 ", 3.00 , 19.00 , -   , -   , -   , -   , -   , -   , -   ," 23,308,627.00 "," 186,288.00 ", -   , -   , -   , -   , -   , -   , -   ," 89,400.00 ", 100.00 
1604,شبكة دراما التركية," 89,437.00 "," 18,642,611.00 ", 309.00 ,Saudi Arabia (SA),Film & Animation,2016," 15,372.00 "," 4,859,855.00 "," 1,820.00 "," 10,900.00 ", -   ," 18,642,611.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 89,437.00 ", -   , -   , -   , -   , -   , -   , -   
1605,Muscle Offroad طرق وعره," 89,500.00 "," 63,735,737.00 ", 376.00 ,Saudi Arabia (SA),Autos & Vehicles,2017, 700.00 ," 801,881.00 ", 300.00 ," 1,800.00 ", -   , -   , -   , -   , -   , -   , -   ," 9,683,566.00 "," 54,052,171.00 ", -   , -   , -   , -   , -   , -   , -   ," 22,000.00 "," 67,500.00 "
1606,Amouna Channel," 89,400.00 "," 6,805,577.00 ", 112.00 ,Saudi Arabia (SA),People & Blogs,2018, -   ," 1,380.00 ", -   , 3.00 , -   , -   , -   ," 3,082,034.00 "," 3,212,535.00 "," 691,169.00 "," 263,160.00 "," 67,546.00 "," 15,453.00 ", -   , -   , -   , -   , -   , -   ," 90,000.00 ", 400.00 , 200.00 
1607,Qflvo," 88,800.00 "," 1,638.00 ", 3.00 ,Saudi Arabia (SA),Entertainment,2017, (100.00), 2.00 , -   , -   , -   , -   , -   ," 2,058.00 "," 2,058.00 ", -   , -   , -   ," 1,638.00 ", -   , -   , -   ," 95,800.00 "," 2,700.00 "," 1,600.00 "," 1,000.00 ", 900.00 , 800.00 
1608,Tra Tic | تذكرة المسافر," 88,600.00 "," 4,628,213.00 ", 102.00 ,Saudi Arabia (SA),People & Blogs,2007, -   ," 1,976.00 ", -   , 4.00 , -   , -   , -   , -   , -   , -   , -   ," 4,597,288.00 "," 30,925.00 ", -   , -   , -   , -   , -   , -   , -   ," 88,900.00 ", 300.00 
1609,مغامر الشرقية," 88,600.00 "," 7,670,321.00 ", 367.00 ,Saudi Arabia (SA),People & Blogs,2012, 400.00 ," 67,231.00 ", 25.00 , 151.00 , -   , -   , -   , -   , -   , -   , -   ," 6,874,834.00 "," 795,487.00 ", -   , -   , -   , -   , -   , -   , -   ," 82,200.00 "," 6,400.00 "
1610,Atomic Asg," 88,107.00 "," 5,565,075.00 ", 448.00 ,Saudi Arabia (SA),Gaming,2012, (750.00)," 12,225.00 ", 4.00 , 27.00 , -   ," 5,421,537.00 "," 143,538.00 ", -   , -   , -   , -   , -   , -   , -   ," 88,600.00 ", 493.00 , -   , -   , -   , -   , -   , -   
1611,Raiss Travel," 88,100.00 "," 146,186.00 ", 165.00 ,Saudi Arabia (SA),Howto & Style,2014, -   ," 17,211.00 ", 6.00 , 38.00 , -   , -   , -   , -   ," 46,525,673.00 "," 46,518,267.00 "," 488,051.00 "," 299,041.00 "," 50,230.00 ", -   , -   , -   , -   ," 86,700.00 "," 1,000.00 ", 600.00 , 200.00 , 400.00 
1612,متجر إيجار ال بي سي," 88,000.00 "," 29,816.00 ", 6.00 ,Saudi Arabia (SA),Gaming,2018, (100.00), 69.00 , -   , -   , -   , -   ," 2,283,314.00 "," 2,781,977.00 "," 265,745.00 "," 4,035,997.00 "," 1,276,440.00 "," 10,001.00 "," 1,216.00 ", -   , -   ," 38,668.00 "," 41,332.00 "," 15,700.00 "," 95,700.00 "," 90,000.00 "," 1,200.00 ", 800.00 
1613,عبدالله السبع," 87,800.00 "," 11,020,960.00 ", 556.00 ,Saudi Arabia (SA),Science & Technology,2009, 375.00 ," 25,384.00 ", 9.00 , 57.00 , -   ," 8,741,921.00 "," 1,091,706.00 "," 667,938.00 "," 485,200.00 "," 34,195.00 ", -   , -   , -   , -   ," 61,648.00 "," 10,366.00 "," 6,186.00 "," 6,300.00 "," 3,300.00 ", -   , -   , -   
1614,السعودية بلس," 87,600.00 "," 98,882.00 ", 102.00 ,Saudi Arabia (SA),Entertainment,2017, (100.00), 309.00 , -   , -   , -   ," 8,760,459.00 "," 8,270,526.00 "," 17,001,030.00 "," 344,580.00 "," 278,118.00 "," 1,201.00 ", 526.00 , 738.00 , -   ," 31,526.00 "," 53,077.00 "," 4,397.00 ", 300.00 , 600.00 , 300.00 , 400.00 , 400.00 
1615,Ssho 87," 87,400.00 ", -   , -   ,Saudi Arabia (SA),Entertainment,2014, -   , -   , -   , -   , -   ," 12,658,841.00 "," 710,461.00 "," 127,747.00 "," 91,096.00 "," 1,830,727.00 "," 1,594.00 ", 639.00 ," 11,759,651.00 ", -   ," 87,633.00 "," 3,364.00 ", 497.00 , 300.00 ," 1,400.00 ", 600.00 , 400.00 , 400.00 
1616,مدوش Mudush," 87,100.00 "," 15,171,300.00 ", 52.00 ,Saudi Arabia (SA),Music,2013, (45.00)," 3,182.00 ", 1.00 , 7.00 , -   , -   ," 8,055,083.00 "," 4,869,968.00 "," 1,526,905.00 "," 596,943.00 "," 95,915.00 "," 26,486.00 ", -   , -   , -   ," 53,180.00 "," 28,620.00 "," 5,300.00 ", 900.00 , 500.00 , 400.00 , -   
1617,R E 455 Official," 102,000.00 "," 13,808,351.00 ", 987.00 ,Saudi Arabia (SA),Gaming,2022," 15,500.00 "," 3,597,271.00 "," 1,350.00 "," 8,090.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 13,808,351.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 102,000.00 "
1618,Bint A Ljnob," 86,000.00 "," 72,567,598.00 ", 8.00 ,Saudi Arabia (SA),general,2015, 200.00 ," 97,740.00 ", 36.00 , 219.00 , -   , -   , -   , -   , -   , -   , -   ," 71,549,479.00 "," 1,018,119.00 ", -   , -   , -   , -   , -   , -   , -   ," 84,800.00 "," 1,200.00 "
1619,سكارفيس | Scarface," 85,900.00 "," 5,101,616.00 ", 51.00 ,Saudi Arabia (SA),Gaming,2016, -   , 217.00 , -   , -   , -   ," 1,039,245.00 "," 3,140,619.00 "," 486,751.00 "," 189,836.00 "," 156,615.00 "," 61,980.00 "," 17,383.00 "," 9,187.00 ", -   ," 12,121.00 "," 70,600.00 "," 4,179.00 ", 700.00 , 200.00 , 600.00 , 500.00 , 400.00 
1620,Noora," 85,400.00 "," 3,964,549.00 ", 71.00 ,Saudi Arabia (SA),Howto & Style,2013, -   ," 3,948.00 ", 1.00 , 8.00 , -   , -   , -   , -   , -   , -   , -   ," 4,048,524.00 "," 83,975.00 ", -   , -   , -   , -   , -   , -   , -   ," 85,700.00 ", 300.00 
1621,M R Mustafa," 85,038.00 "," 35,536.00 ", 52.00 ,Saudi Arabia (SA),People & Blogs,2014, (270.00)," 41,640.00 ", 15.00 , 93.00 ," 28,773,116.00 "," 28,737,580.00 ", -   , -   , -   , -   , -   , -   , -   ," 55,634.00 "," 29,404.00 ", -   , -   , -   , -   , -   , -   , -   
1622,طلحة نورالجليل   Talha Nur Algalil," 85,100.00 "," 3,402,673.00 ", 149.00 ,Saudi Arabia (SA),Education,2009, 100.00 ," 5,691.00 ", 2.00 , 12.00 , -   , -   , -   , -   , -   , -   , -   ," 3,314,740.00 "," 87,933.00 ", -   , -   , -   , -   , -   , -   , -   ," 83,800.00 "," 1,300.00 "
1623,مشاكس Mshaks," 84,900.00 "," 11,346,782.00 ", 143.00 ,Saudi Arabia (SA),Gaming,2013, (100.00)," 1,403.00 ", -   , 3.00 , -   ," 8,805,608.00 "," 839,547.00 "," 923,659.00 "," 1,281,027.00 "," 1,739,231.00 "," 154,726.00 "," 135,400.00 "," 29,638.00 ", -   ," 71,934.00 "," 6,405.00 "," 5,161.00 "," 2,700.00 ", 600.00 , 100.00 , 200.00 , 400.00 
